1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
46.2068 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
46.2068 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
46.2068 	EXP 	imageTrialCue_1: autoDraw = True
46.2068 	EXP 	imageTrialCue_2: autoDraw = True
46.2068 	EXP 	imageTrialCue_3: autoDraw = True
46.2679 	DATA 	Keypress: space
46.3172 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
46.3288 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
46.3421 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
46.3550 	EXP 	imageTrialCue_1: autoDraw = False
46.3550 	EXP 	imageTrialCue_2: autoDraw = False
46.3550 	EXP 	imageTrialCue_3: autoDraw = False
46.3550 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
46.3550 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
46.3550 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
46.3657 	EXP 	imageTrialTarget_1: autoDraw = True
46.3657 	EXP 	imageTrialTarget_2: autoDraw = True
46.3657 	EXP 	imageTrialTarget_3: autoDraw = True
46.5033 	EXP 	imageTrialTarget_1: autoDraw = False
46.5033 	EXP 	imageTrialTarget_2: autoDraw = False
46.5033 	EXP 	imageTrialTarget_3: autoDraw = False
48.2877 	DATA 	Keypress: space
48.2904 	EXP 	imageTrialTarget_1: autoDraw = False
48.2904 	EXP 	imageTrialTarget_2: autoDraw = False
48.2904 	EXP 	imageTrialTarget_3: autoDraw = False
48.2904 	EXP 	textBlank500: autoDraw = True
48.7889 	EXP 	New trial (rep=0, index=7): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
48.7901 	EXP 	textBlank500: autoDraw = False
48.7901 	EXP 	textBlank500: autoDraw = False
48.7901 	EXP 	imageTrailBefore_1: autoDraw = True
48.7901 	EXP 	imageTrialBefore_2: autoDraw = True
48.7901 	EXP 	imageTrialBefore_3: autoDraw = True
49.7895 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
49.8036 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
49.8155 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
49.8292 	EXP 	imageTrailBefore_1: autoDraw = False
49.8292 	EXP 	imageTrialBefore_2: autoDraw = False
49.8292 	EXP 	imageTrialBefore_3: autoDraw = False
49.8292 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
49.8292 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
49.8292 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
49.8292 	EXP 	imageTrialCue_1: autoDraw = True
49.8292 	EXP 	imageTrialCue_2: autoDraw = True
49.8292 	EXP 	imageTrialCue_3: autoDraw = True
49.9403 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
49.9519 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
49.9655 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
49.9784 	EXP 	imageTrialCue_1: autoDraw = False
49.9784 	EXP 	imageTrialCue_2: autoDraw = False
49.9784 	EXP 	imageTrialCue_3: autoDraw = False
49.9784 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
49.9784 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
49.9784 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
49.9809 	EXP 	imageTrialTarget_1: autoDraw = True
49.9809 	EXP 	imageTrialTarget_2: autoDraw = True
49.9809 	EXP 	imageTrialTarget_3: autoDraw = True
50.1309 	EXP 	imageTrialTarget_1: autoDraw = False
50.1309 	EXP 	imageTrialTarget_2: autoDraw = False
50.1309 	EXP 	imageTrialTarget_3: autoDraw = False
50.1949 	DATA 	Keypress: space
50.1974 	EXP 	imageTrialTarget_1: autoDraw = False
50.1974 	EXP 	imageTrialTarget_2: autoDraw = False
50.1974 	EXP 	imageTrialTarget_3: autoDraw = False
50.1974 	EXP 	textBlank500: autoDraw = True
50.6958 	EXP 	New trial (rep=0, index=8): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box_with_target'), ('targetStart', 0), ('startTime', 0.05), ('endTime', 0.2)])
50.6972 	EXP 	textBlank500: autoDraw = False
50.6972 	EXP 	textBlank500: autoDraw = False
50.6972 	EXP 	imageTrailBefore_1: autoDraw = True
50.6972 	EXP 	imageTrialBefore_2: autoDraw = True
50.6972 	EXP 	imageTrialBefore_3: autoDraw = True
51.6394 	DATA 	Keypress: space
51.6963 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
51.7082 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
51.7196 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
51.7347 	EXP 	imageTrailBefore_1: autoDraw = False
51.7347 	EXP 	imageTrialBefore_2: autoDraw = False
51.7347 	EXP 	imageTrialBefore_3: autoDraw = False
51.7347 	EXP 	imageTrailBefore_1: autoDraw = False
51.7347 	EXP 	imageTrialBefore_2: autoDraw = False
51.7347 	EXP 	imageTrialBefore_3: autoDraw = False
51.7347 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
51.7347 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
51.7347 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
51.7347 	EXP 	imageTrialCue_1: autoDraw = True
51.7347 	EXP 	imageTrialCue_2: autoDraw = True
51.7347 	EXP 	imageTrialCue_3: autoDraw = True
51.8480 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
51.8598 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
51.8715 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
51.8868 	EXP 	imageTrialCue_1: autoDraw = False
51.8868 	EXP 	imageTrialCue_2: autoDraw = False
51.8868 	EXP 	imageTrialCue_3: autoDraw = False
51.8868 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
51.8868 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
51.8868 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box_with_target'
51.8995 	EXP 	imageTrialTarget_1: autoDraw = True
51.8995 	EXP 	imageTrialTarget_2: autoDraw = True
51.8995 	EXP 	imageTrialTarget_3: autoDraw = True
52.0358 	EXP 	imageTrialTarget_1: autoDraw = False
52.0358 	EXP 	imageTrialTarget_2: autoDraw = False
52.0358 	EXP 	imageTrialTarget_3: autoDraw = False
54.3980 	DATA 	Keypress: space
54.4004 	EXP 	imageTrialTarget_1: autoDraw = False
54.4004 	EXP 	imageTrialTarget_2: autoDraw = False
54.4004 	EXP 	imageTrialTarget_3: autoDraw = False
54.4004 	EXP 	textBlank500: autoDraw = True
54.8992 	EXP 	New trial (rep=0, index=9): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box_with_target'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.05), ('endTime', 0.2)])
54.9006 	EXP 	textBlank500: autoDraw = False
54.9006 	EXP 	textBlank500: autoDraw = False
54.9006 	EXP 	imageTrailBefore_1: autoDraw = True
54.9006 	EXP 	imageTrialBefore_2: autoDraw = True
54.9006 	EXP 	imageTrialBefore_3: autoDraw = True
55.8988 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
55.9126 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
55.9241 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
55.9376 	EXP 	imageTrailBefore_1: autoDraw = False
55.9376 	EXP 	imageTrialBefore_2: autoDraw = False
55.9376 	EXP 	imageTrialBefore_3: autoDraw = False
55.9376 	EXP 	imageTrailBefore_1: autoDraw = False
55.9376 	EXP 	imageTrialBefore_2: autoDraw = False
55.9376 	EXP 	imageTrialBefore_3: autoDraw = False
55.9376 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
55.9376 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
55.9376 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
55.9376 	EXP 	imageTrialCue_1: autoDraw = True
55.9376 	EXP 	imageTrialCue_2: autoDraw = True
55.9376 	EXP 	imageTrialCue_3: autoDraw = True
56.0522 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
56.0661 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
56.0780 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
56.0913 	EXP 	imageTrialCue_1: autoDraw = False
56.0913 	EXP 	imageTrialCue_2: autoDraw = False
56.0913 	EXP 	imageTrialCue_3: autoDraw = False
56.0913 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box_with_target'
56.0913 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
56.0913 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
56.0942 	EXP 	imageTrialTarget_1: autoDraw = True
56.0942 	EXP 	imageTrialTarget_2: autoDraw = True
56.0942 	EXP 	imageTrialTarget_3: autoDraw = True
56.1859 	DATA 	Keypress: space
56.1883 	EXP 	imageTrialTarget_1: autoDraw = False
56.1883 	EXP 	imageTrialTarget_2: autoDraw = False
56.1883 	EXP 	imageTrialTarget_3: autoDraw = False
56.1883 	EXP 	textBlank500: autoDraw = True
56.6866 	EXP 	New trial (rep=0, index=10): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box_with_target'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
56.6880 	EXP 	textBlank500: autoDraw = False
56.6880 	EXP 	textBlank500: autoDraw = False
56.6880 	EXP 	imageTrailBefore_1: autoDraw = True
56.6880 	EXP 	imageTrialBefore_2: autoDraw = True
56.6880 	EXP 	imageTrialBefore_3: autoDraw = True
57.6871 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
57.7011 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
57.7128 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
57.7262 	EXP 	imageTrailBefore_1: autoDraw = False
57.7262 	EXP 	imageTrialBefore_2: autoDraw = False
57.7262 	EXP 	imageTrialBefore_3: autoDraw = False
57.7262 	EXP 	imageTrailBefore_1: autoDraw = False
57.7262 	EXP 	imageTrialBefore_2: autoDraw = False
57.7262 	EXP 	imageTrialBefore_3: autoDraw = False
57.7262 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
57.7262 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
57.7262 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
57.7262 	EXP 	imageTrialCue_1: autoDraw = True
57.7262 	EXP 	imageTrialCue_2: autoDraw = True
57.7262 	EXP 	imageTrialCue_3: autoDraw = True
57.8379 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
57.8515 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
57.8631 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
57.8759 	EXP 	imageTrialCue_1: autoDraw = False
57.8759 	EXP 	imageTrialCue_2: autoDraw = False
57.8759 	EXP 	imageTrialCue_3: autoDraw = False
57.8759 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box_with_target'
57.8759 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
57.8759 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
57.8834 	EXP 	imageTrialTarget_1: autoDraw = True
57.8834 	EXP 	imageTrialTarget_2: autoDraw = True
57.8834 	EXP 	imageTrialTarget_3: autoDraw = True
58.0242 	EXP 	imageTrialTarget_1: autoDraw = False
58.0242 	EXP 	imageTrialTarget_2: autoDraw = False
58.0242 	EXP 	imageTrialTarget_3: autoDraw = False
58.0526 	DATA 	Keypress: space
58.0551 	EXP 	imageTrialTarget_1: autoDraw = False
58.0551 	EXP 	imageTrialTarget_2: autoDraw = False
58.0551 	EXP 	imageTrialTarget_3: autoDraw = False
58.0551 	EXP 	textBlank500: autoDraw = True
58.5535 	EXP 	New trial (rep=0, index=11): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box_with_target'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
58.5558 	EXP 	textBlank500: autoDraw = False
58.5558 	EXP 	textBlank500: autoDraw = False
58.5558 	EXP 	imageTrailBefore_1: autoDraw = True
58.5558 	EXP 	imageTrialBefore_2: autoDraw = True
58.5558 	EXP 	imageTrialBefore_3: autoDraw = True
59.5541 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
59.5681 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
59.5813 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
59.5956 	EXP 	imageTrailBefore_1: autoDraw = False
59.5956 	EXP 	imageTrialBefore_2: autoDraw = False
59.5956 	EXP 	imageTrialBefore_3: autoDraw = False
59.5956 	EXP 	imageTrailBefore_1: autoDraw = False
59.5956 	EXP 	imageTrialBefore_2: autoDraw = False
59.5956 	EXP 	imageTrialBefore_3: autoDraw = False
